SampleID,taxon,TSNE 1,TSNE 2
ERR5691353,g__Anaerotruncus,7.613292,20.033295
ERR5691353,g__Bifidobacterium,-51.435974,2.2731793
ERR5691353,g__Enterococcus,-13.4147,7.745111
ERR5691353,g__Erysipelatoclostridium,-4.258466,11.267402
ERR5691353,g__Staphylococcus,-13.4765415,17.761953
ERR5691357,g__Akkermansia,-47.1128,-3.2783184
ERR5691357,g__Anaerotruncus,15.239532,34.438847
ERR5691357,g__Bifidobacterium,74.36311,-21.648638
ERR5691357,g__Enterococcus,-2.372719,-24.990059
ERR5691357,g__Erysipelatoclostridium,-28.917406,-2.6068947
ERR5691358,g__Akkermansia,-45.382565,-3.9254854
ERR5691358,g__Anaerotruncus,35.344566,31.515316
ERR5691358,g__Bifidobacterium,74.21994,-22.57071
ERR5691358,g__Enterococcus,45.225845,-12.287971
ERR5691358,g__Erysipelatoclostridium,10.942839,-12.9313
ERR5691358,g__Lactobacillus,-23.209908,12.463204
ERR5691359,g__Adlercreutzia,-34.024372,28.690083
ERR5691359,g__Akkermansia,-42.55062,-10.798783
ERR5691359,g__Anaerotruncus,10.084637,33.925896
ERR5691359,g__Bifidobacterium,72.30909,-22.163364
ERR5691359,g__Erysipelatoclostridium,40.29805,24.35606
ERR5691363,g__Akkermansia,-46.442036,-3.0852778
ERR5691363,g__Anaerotruncus,8.1674385,19.89532
ERR5691363,g__Enterococcus,-14.389707,-40.50825
ERR5691363,g__Erysipelatoclostridium,-12.983388,26.828003
ERR5691363,g__Staphylococcus,-12.919574,14.100709
ERR5691364,g__Akkermansia,-46.06256,-3.3842587
ERR5691364,g__Anaerotruncus,10.520977,19.94022
ERR5691364,g__Bifidobacterium,70.82134,-21.898317
ERR5691364,g__Erysipelatoclostridium,-12.251966,14.990929
ERR5691365,g__Adlercreutzia,-46.62817,-1.9821334
ERR5691365,g__Akkermansia,-43.01692,-5.3693986
ERR5691365,g__Anaerotruncus,4.4740434,-31.269274
ERR5691365,g__Bifidobacterium,-48.66679,6.5160003
ERR5691365,g__Enterococcus,-2.7117639,9.049967
ERR5691365,g__Erysipelatoclostridium,16.622799,-20.594917
ERR5691365,g__Staphylococcus,-13.130108,17.823997
ERR9791464,g__Acinetobacter,26.454851,12.69812
ERR9791464,g__Akkermansia,12.621434,-22.488264
ERR9791464,g__Bifidobacterium,-52.30993,1.0716852
ERR9791464,g__Desulfovibrio,30.038794,32.23542
ERR9791464,g__Lactococcus,50.092403,-46.02191
ERR9791464,g__Ligilactobacillus,-13.045554,10.929131
ERR9791464,g__Mesorhizobium,42.262142,-9.470242
ERR9791464,g__Parasutterella,-24.725054,39.49673
ERR9791464,g__Streptococcus,6.201941,66.53625
ERR9791465,g__Akkermansia,19.233675,15.140205
ERR9791465,g__Bifidobacterium,-55.779736,3.7345257
ERR9791465,g__Lactococcus,63.50684,-44.0777
ERR9791465,g__Ligilactobacillus,-8.217478,2.2821326
ERR9791465,g__Parasutterella,-30.541904,36.91115
ERR9791466,g__Akkermansia,11.990306,-28.203362
ERR9791466,g__Anaerotruncus,34.502964,40.38862
ERR9791466,g__Bifidobacterium,72.704475,-21.117805
ERR9791466,g__Desulfovibrio,30.332052,-32.18482
ERR9791466,g__Lactococcus,51.688793,-53.70019
ERR9791466,g__Ligilactobacillus,-7.5925813,-29.186687
ERR9791466,g__Mesorhizobium,40.392284,-23.60356
ERR9791466,g__Parasutterella,-18.079683,38.71871
ERR9791467,g__Akkermansia,7.520024,13.80108
ERR9791467,g__Bifidobacterium,-50.429085,-1.7827905
ERR9791467,g__Desulfovibrio,-4.7311563,3.8137724
ERR9791467,g__Lactococcus,49.99052,-46.179028
ERR9791467,g__Ligilactobacillus,-5.07905,6.7030277
ERR9791467,g__Mesorhizobium,42.624508,-8.820198
ERR9791467,g__Parasutterella,-28.24491,37.906498
ERR9791468,g__Akkermansia,-39.221157,-34.13056
ERR9791468,g__Bifidobacterium,-52.65014,3.1404521
ERR9791468,g__Bilophila,14.066256,21.125242
ERR9791468,g__Desulfovibrio,-3.7850683,3.3243468
ERR9791468,g__Lactococcus,63.611767,-43.191315
ERR9791468,g__Ligilactobacillus,2.118846,5.7412167
ERR9791468,g__Parasutterella,-36.39563,33.48166
ERR9791468,g__Streptococcus,6.2319365,66.539665
ERR9791469,g__Akkermansia,21.078917,-2.6020362
ERR9791469,g__Bifidobacterium,-55.995316,3.9369106
ERR9791469,g__Desulfovibrio,30.706089,-48.278896
ERR9791469,g__Lactococcus,52.161373,-53.813545
ERR9791469,g__Ligilactobacillus,12.471307,-14.282966
ERR9791469,g__Parasutterella,-32.31474,37.400127
ERR9791469,g__Staphylococcus,12.521433,-5.3665414
ERR9791469,g__Streptococcus,13.6902895,73.27762
ERR9791470,g__Akkermansia,22.526783,-2.7737145
ERR9791470,g__Bifidobacterium,72.30827,-20.646591
ERR9791470,g__Lactococcus,63.943962,-43.966873
ERR9791470,g__Ligilactobacillus,12.986883,-14.141694
ERR9791470,g__Methanosphaera,-32.143017,23.66735
ERR9791470,g__Parasutterella,-22.911522,39.566486
ERR9791470,g__Streptococcus,6.2747345,76.63461
ERR9791471,g__Akkermansia,-34.695816,-7.5763545
ERR9791471,g__Bifidobacterium,72.40465,-21.516808
ERR9791471,g__Bilophila,-26.620495,-0.46966544
ERR9791471,g__Desulfovibrio,-47.005188,-34.355682
ERR9791471,g__Lactococcus,51.279804,-54.39126
ERR9791471,g__Ligilactobacillus,19.963621,-9.872936
ERR9791471,g__Parasutterella,-32.024956,24.660719
ERR9791471,g__Roseburia,27.308514,48.000126
SRR11128231,g__Alistipes,12.283122,-51.659744
SRR11128231,g__Anaerotruncus,35.312054,42.264774
SRR11128231,g__Bifidobacterium,-21.807241,10.2131
SRR11128231,g__Bilophila,3.738159,13.372241
SRR11128231,g__Desulfovibrio,-51.821205,-3.5055594
SRR11128231,g__Ligilactobacillus,-0.28015155,0.48714864
SRR11128231,g__Roseburia,37.987026,29.66717
SRR11128231,g__Stenotrophomonas,18.89131,-13.119736
SRR11128231,g__Streptococcus,10.003815,75.86
SRR11128232,g__Akkermansia,-34.022465,-5.9580855
SRR11128232,g__Alistipes,29.627728,-19.896751
SRR11128232,g__Bifidobacterium,70.70637,-22.784195
SRR11128232,g__Bilophila,1.1654476,14.171708
SRR11128232,g__Desulfovibrio,-52.87939,-3.1041465
SRR11128232,g__Erysipelatoclostridium,31.895742,30.359104
SRR11128232,g__Gordonibacter,5.0120316,22.139366
SRR11128232,g__Ligilactobacillus,-9.421404,-27.798073
SRR11128232,g__Odoribacter,45.89329,11.192466
SRR11128232,g__Stenotrophomonas,19.414555,-13.207444
SRR11128232,g__Streptococcus,12.5796795,71.368454
SRR11128233,g__Akkermansia,-47.34723,-9.6949
SRR11128233,g__Alistipes,31.24783,-18.214277
SRR11128233,g__Anaerotruncus,29.08475,41.698204
SRR11128233,g__Bacillus,30.65732,-12.649781
SRR11128233,g__Bifidobacterium,76.69204,-20.446222
SRR11128233,g__Bilophila,20.856934,20.205154
SRR11128233,g__Desulfovibrio,-40.968338,7.693428
SRR11128233,g__Erysipelatoclostridium,-9.268449,27.848946
SRR11128233,g__Gordonibacter,5.1592455,20.475536
SRR11128233,g__Lactococcus,46.87152,-44.13548
SRR11128233,g__Ligilactobacillus,12.660344,-17.789581
SRR11128233,g__Odoribacter,12.504975,-41.433525
SRR11128233,g__Roseburia,22.132776,11.469998
SRR11128233,g__Staphylococcus,22.595478,-17.9794
SRR11128233,g__Stenotrophomonas,22.350073,-3.9995122
SRR11128233,g__Streptococcus,9.82946,69.66883
SRR11128234,g__Akkermansia,18.918674,15.289354
SRR11128234,g__Alistipes,27.200813,-23.34103
SRR11128234,g__Bifidobacterium,-54.50861,-1.1327016
SRR11128234,g__Bilophila,18.60603,19.697628
SRR11128234,g__Desulfovibrio,-50.396824,-15.613896
SRR11128234,g__Ligilactobacillus,39.334324,-12.66222
SRR11128234,g__Odoribacter,46.04272,21.85112
SRR11128234,g__Stenotrophomonas,21.739336,-7.430646
SRR11128235,g__Akkermansia,-35.966663,-28.869387
SRR11128235,g__Alistipes,29.211267,43.581078
SRR11128235,g__Anaerotruncus,34.776516,42.643726
SRR11128235,g__Bifidobacterium,-45.903652,8.347012
SRR11128235,g__Bilophila,-20.357203,2.256981
SRR11128235,g__Butyricicoccus,36.843502,35.751987
SRR11128235,g__Desulfovibrio,-54.52065,-3.6820078
SRR11128235,g__Erysipelatoclostridium,-2.427395,-47.73906
SRR11128235,g__Ligilactobacillus,9.730489,-10.380367
SRR11128235,g__Odoribacter,46.15828,13.313884
SRR11128235,g__Roseburia,24.602139,-2.1536677
SRR11128235,g__Stenotrophomonas,30.36068,-23.174175
SRR11128235,g__Streptococcus,11.017882,74.16552
SRR11128236,g__Akkermansia,-8.991752,13.744396
SRR11128236,g__Alistipes,28.228666,-20.037725
SRR11128236,g__Anaerotruncus,34.905167,32.82319
SRR11128236,g__Bifidobacterium,70.41159,-19.65841
SRR11128236,g__Bilophila,4.041647,14.305225
SRR11128236,g__Butyricicoccus,11.165162,34.221367
SRR11128236,g__Desulfovibrio,-52.821655,-4.311908
SRR11128236,g__Erysipelatoclostridium,31.828701,30.431738
SRR11128236,g__Ligilactobacillus,-4.917844,6.59782
SRR11128236,g__Odoribacter,25.763613,37.266254
SRR11128236,g__Stenotrophomonas,30.362335,-23.138088
SRR11128236,g__Streptococcus,8.4362955,76.72908
SRR11128237,g__Akkermansia,-47.199768,-8.177913
SRR11128237,g__Alistipes,30.90837,-17.766895
SRR11128237,g__Anaerotruncus,34.713722,38.825066
SRR11128237,g__Bifidobacterium,-13.06838,25.379606
SRR11128237,g__Bilophila,3.4600587,14.246816
SRR11128237,g__Brevibacterium,28.521841,-45.16601
SRR11128237,g__Butyricicoccus,37.979618,38.817024
SRR11128237,g__Desulfovibrio,-34.821262,23.05676
SRR11128237,g__Ligilactobacillus,28.645063,-32.074375
SRR11128237,g__Odoribacter,47.52118,5.4668717
SRR11128237,g__Roseburia,35.192463,28.165901
SRR11128237,g__Stenotrophomonas,-9.264283,-28.527884
SRR11128237,g__Streptococcus,11.150493,72.66361
SRR11128238,g__Acinetobacter,36.308754,13.728401
SRR11128238,g__Akkermansia,20.516083,12.880213
SRR11128238,g__Alcaligenes,39.30469,28.449757
SRR11128238,g__Alistipes,29.87355,-34.54706
SRR11128238,g__Bifidobacterium,70.55845,-24.456482
SRR11128238,g__Bilophila,14.268543,21.016129
SRR11128238,g__Desulfovibrio,-53.71836,-4.769161
SRR11128238,g__Gordonibacter,4.626348,21.276691
SRR11128238,g__Ligilactobacillus,43.38258,-20.883339
SRR11128238,g__Odoribacter,46.54596,9.075393
SRR11128238,g__Rhodococcus,44.12252,6.3291583
SRR11128238,g__Stenotrophomonas,20.568256,-7.6406727
SRR11128238,g__Streptococcus,8.588815,76.83154
SRR11128239,g__Akkermansia,-34.715523,-9.92344
SRR11128239,g__Alistipes,30.064388,-18.78429
SRR11128239,g__Bifidobacterium,71.91656,-21.860212
SRR11128239,g__Bilophila,18.32937,19.915796
SRR11128239,g__Butyricicoccus,37.465645,32.318893
SRR11128239,g__Desulfovibrio,-36.651894,-1.1484054
SRR11128239,g__Erysipelatoclostridium,13.709026,-41.90983
SRR11128239,g__Gordonibacter,-3.849096,23.027441
SRR11128239,g__Ligilactobacillus,-26.512066,-44.09888
SRR11128239,g__Odoribacter,12.337412,-41.11077
SRR11128239,g__Rhodococcus,3.629624,-14.527041
SRR11128239,g__Roseburia,39.977276,25.213705
SRR11128239,g__Stenotrophomonas,20.802652,16.42969
SRR11128240,g__Akkermansia,12.473217,10.865126
SRR11128240,g__Alistipes,11.286946,-52.743637
SRR11128240,g__Bifidobacterium,71.071236,-23.480282
SRR11128240,g__Bilophila,2.2941654,14.357584
SRR11128240,g__Desulfovibrio,-52.990036,-5.4007845
SRR11128240,g__Ligilactobacillus,30.938564,-5.3663187
SRR11128240,g__Odoribacter,1.5283529,-16.330904
SRR11128240,g__Parasutterella,-48.748085,17.586102
SRR11128240,g__Rhodococcus,45.217373,6.054898
SRR11128240,g__Roseburia,34.41233,43.015347
SRR11128240,g__Stenotrophomonas,28.60288,-44.91806
SRR11128241,g__Alistipes,12.253442,-51.44744
SRR11128241,g__Anaerotruncus,34.34017,37.205574
SRR11128241,g__Bifidobacterium,72.00569,-23.229025
SRR11128241,g__Bilophila,2.156682,14.292252
SRR11128241,g__Butyricicoccus,36.160896,26.605228
SRR11128241,g__Desulfovibrio,-54.97939,-4.3725014
SRR11128241,g__Gordonibacter,6.3644977,24.786566
SRR11128241,g__Ligilactobacillus,-0.7813888,-38.410316
SRR11128241,g__Roseburia,35.125412,27.045559
SRR11128241,g__Stenotrophomonas,40.813595,-20.418852
SRR11128241,g__Streptococcus,7.9038754,77.269424
SRR11128242,g__Akkermansia,6.9257455,13.823388
SRR11128242,g__Alistipes,26.145548,-19.15354
SRR11128242,g__Bifidobacterium,-19.237772,23.459501
SRR11128242,g__Bilophila,18.499964,20.530455
SRR11128242,g__Butyricicoccus,30.20765,1.626139
SRR11128242,g__Desulfovibrio,-53.45031,-4.0078416
SRR11128242,g__Gordonibacter,9.270205,21.004087
SRR11128242,g__Ligilactobacillus,16.37799,-43.1296
SRR11128242,g__Rhodococcus,42.94505,7.4700413
SRR11128242,g__Roseburia,15.842899,36.05498
SRR11128242,g__Stenotrophomonas,37.517952,-13.26886
SRR11128242,g__Streptococcus,5.0503345,75.20403
SRR11128243,g__Akkermansia,-46.614925,-6.684592
SRR11128243,g__Alistipes,4.6030626,-32.015446
SRR11128243,g__Bifidobacterium,28.148573,-13.035651
SRR11128243,g__Bilophila,19.25095,19.598503
SRR11128243,g__Desulfovibrio,-41.13197,8.087219
SRR11128243,g__Ligilactobacillus,7.8970766,-44.353676
SRR11128243,g__Rhodococcus,29.12994,-46.122364
SRR11128243,g__Roseburia,20.246687,-16.355227
SRR11128243,g__Stenotrophomonas,40.726112,-20.494541
SRR11128244,g__Akkermansia,-39.53223,-2.8295622
SRR11128244,g__Alistipes,33.06587,-17.450577
SRR11128244,g__Bifidobacterium,-54.026974,-0.7559114
SRR11128244,g__Bilophila,14.13981,13.373553
SRR11128244,g__Desulfovibrio,11.246896,-25.801119
SRR11128244,g__Gordonibacter,9.11419,21.349518
SRR11128244,g__Ligilactobacillus,-12.740868,15.630757
SRR11128244,g__Roseburia,43.290936,28.887064
SRR11128244,g__Stenotrophomonas,41.04362,-3.5797136
SRR11128244,g__Streptococcus,9.973926,75.90258
SRR11128245,g__Acinetobacter,41.632366,13.955458
SRR11128245,g__Akkermansia,-47.51082,-5.569895
SRR11128245,g__Alistipes,-39.117935,14.562734
SRR11128245,g__Bifidobacterium,71.64853,-23.48506
SRR11128245,g__Bilophila,-30.565311,44.948425
SRR11128245,g__Desulfovibrio,-38.11833,-1.5536815
SRR11128245,g__Gordonibacter,-3.900465,23.027107
SRR11128245,g__Ligilactobacillus,27.450314,-15.553864
SRR11128245,g__Odoribacter,38.26452,-22.175014
SRR11128245,g__Rhodococcus,39.058582,10.510179
SRR11128245,g__Stenotrophomonas,37.96853,-13.186683
SRR11128245,g__Streptococcus,10.199453,67.26268
SRR11128246,g__Acinetobacter,6.5038395,-0.2926443
SRR11128246,g__Akkermansia,-42.78659,-17.344755
SRR11128246,g__Alistipes,25.437813,38.712826
SRR11128246,g__Bifidobacterium,72.5716,-21.509836
SRR11128246,g__Bilophila,17.913755,14.020368
SRR11128246,g__Desulfovibrio,10.138788,-33.490376
SRR11128246,g__Ligilactobacillus,-5.342538,3.8070383
SRR11128246,g__Odoribacter,44.930534,11.31667
SRR11128246,g__Rhodococcus,45.35247,6.0732913
SRR11128246,g__Stenotrophomonas,24.213453,-21.650398
SRR11128246,g__Streptococcus,8.278442,76.65226
SRR11128247,g__Akkermansia,-35.253536,-7.0077887
SRR11128247,g__Alistipes,25.98855,42.61855
SRR11128247,g__Bifidobacterium,-37.7117,22.610212
SRR11128247,g__Desulfovibrio,-25.371717,7.3569603
SRR11128247,g__Gordonibacter,-28.073444,9.635262
SRR11128247,g__Ligilactobacillus,-14.543803,-28.29968
SRR11128247,g__Roseburia,-11.851628,-28.830925
SRR11128247,g__Stenotrophomonas,17.73677,-13.215035
SRR11128247,g__Streptococcus,13.626657,73.00899
SRR11128248,g__Akkermansia,-1.6017382,19.762844
SRR11128248,g__Alistipes,-16.099573,-12.3582115
SRR11128248,g__Anaerotruncus,32.95922,39.06021
SRR11128248,g__Bifidobacterium,71.40302,-22.212301
SRR11128248,g__Bilophila,-20.580023,2.4026918
SRR11128248,g__Butyricicoccus,31.101957,3.5502286
SRR11128248,g__Desulfovibrio,-54.68013,-6.105652
SRR11128248,g__Erysipelatoclostridium,-12.614523,16.992922
SRR11128248,g__Ligilactobacillus,30.227327,-44.00728
SRR11128248,g__Odoribacter,46.380756,12.1858
SRR11128248,g__Roseburia,25.938662,-0.87520933
SRR11128248,g__Stenotrophomonas,16.652721,6.782021
SRR11128249,g__Akkermansia,-47.545177,-7.9504867
SRR11128249,g__Alistipes,24.471577,-4.5787315
SRR11128249,g__Bifidobacterium,-15.627529,24.482864
SRR11128249,g__Bilophila,20.658218,20.57855
SRR11128249,g__Desulfovibrio,-42.286957,-4.9878087
SRR11128249,g__Gordonibacter,7.494955,22.97313
SRR11128249,g__Ligilactobacillus,33.663815,-31.993086
SRR11128249,g__Staphylococcus,4.503422,-22.118078
SRR11128249,g__Streptococcus,8.541696,77.33778
SRR11128250,g__Akkermansia,-44.969624,-6.7713637
SRR11128250,g__Alistipes,29.107533,-19.961784
SRR11128250,g__Anaerotruncus,29.922544,39.505363
SRR11128250,g__Bifidobacterium,71.86053,-24.808142
SRR11128250,g__Brevundimonas,-0.5988848,29.009556
SRR11128250,g__Desulfovibrio,-60.145813,2.6146631
SRR11128250,g__Erysipelatoclostridium,-37.21117,-42.471237
SRR11128250,g__Gordonibacter,6.3296695,21.151876
SRR11128250,g__Ligilactobacillus,9.205611,-9.985985
SRR11128250,g__Odoribacter,1.2741613,-16.655048
SRR11128250,g__Rhodococcus,46.936462,3.796039
SRR11128250,g__Staphylococcus,47.56347,4.536253
SRR11128250,g__Stenotrophomonas,21.45289,-7.253726
SRR11128250,g__Streptococcus,10.362646,72.58477
SRR11128250,g__Weissella,24.083624,23.614725
SRR11128251,g__Akkermansia,8.601328,13.967804
SRR11128251,g__Alistipes,11.663052,-50.668957
SRR11128251,g__Anaerotruncus,35.187428,37.470867
SRR11128251,g__Bifidobacterium,70.71694,-24.272804
SRR11128251,g__Bilophila,6.7670746,12.445837
SRR11128251,g__Brochothrix,22.273052,31.395775
SRR11128251,g__Butyricicoccus,31.893106,3.4361973
SRR11128251,g__Desulfovibrio,-53.269295,-4.23613
SRR11128251,g__Gordonibacter,4.0554323,20.433548
SRR11128251,g__Ligilactobacillus,19.104506,32.693897
SRR11128251,g__Odoribacter,36.315975,-21.525793
SRR11128251,g__Roseburia,34.014847,25.496967
SRR11128251,g__Staphylococcus,4.76711,-22.331429
SRR11128251,g__Stenotrophomonas,38.10929,-12.926996
SRR11128251,g__Streptococcus,1.0657456,66.458694
SRR11128252,g__Alistipes,38.429813,-1.8595134
SRR11128252,g__Bifidobacterium,72.85472,-21.871355
SRR11128252,g__Bilophila,2.6095319,16.443094
SRR11128252,g__Desulfovibrio,3.179123,11.625894
SRR11128252,g__Erysipelatoclostridium,37.07163,6.5437937
SRR11128252,g__Gordonibacter,7.1723604,22.835354
SRR11128252,g__Ligilactobacillus,-16.842102,-51.431305
SRR11128252,g__Staphylococcus,49.084064,5.5562263
SRR11128252,g__Stenotrophomonas,23.695549,-13.545176
SRR11128252,g__Streptococcus,11.907072,71.12798
SRR11128253,g__Akkermansia,-39.796425,-32.33977
SRR11128253,g__Alistipes,25.320314,39.20936
SRR11128253,g__Anaerotruncus,28.6443,39.128613
SRR11128253,g__Bifidobacterium,72.7848,-22.04199
SRR11128253,g__Bilophila,17.919886,14.963805
SRR11128253,g__Butyricicoccus,36.74605,31.854187
SRR11128253,g__Desulfovibrio,-21.804892,5.415541
SRR11128253,g__Ligilactobacillus,25.246439,-25.135977
SRR11128253,g__Roseburia,31.020346,23.790577
SRR11128253,g__Staphylococcus,13.194525,-4.6328087
SRR11128254,g__Akkermansia,-43.94526,-7.7405295
SRR11128254,g__Alistipes,-10.577732,-2.5946481
SRR11128254,g__Anaerotruncus,16.261137,14.169693
SRR11128254,g__Bifidobacterium,-58.324535,-6.5665374
SRR11128254,g__Bilophila,-21.177687,2.6463883
SRR11128254,g__Desulfovibrio,-28.97573,8.5619755
SRR11128254,g__Gordonibacter,-56.256927,-5.1251206
SRR11128254,g__Ligilactobacillus,-27.062134,-11.321574
SRR11128254,g__Roseburia,-12.444784,7.959636
SRR11128254,g__Stenotrophomonas,-11.245953,-28.08418
SRR11128254,g__Streptococcus,12.431964,75.76455
SRR11128255,g__Akkermansia,27.571636,-35.748066
SRR11128255,g__Alistipes,-38.17501,-39.04318
SRR11128255,g__Bifidobacterium,-26.913055,17.438425
SRR11128255,g__Bilophila,2.652968,19.438623
SRR11128255,g__Brevundimonas,4.607311,27.275713
SRR11128255,g__Butyricicoccus,38.35168,36.703274
SRR11128255,g__Desulfovibrio,-52.122414,-4.7667847
SRR11128255,g__Erysipelatoclostridium,44.140938,-5.7967377
SRR11128255,g__Gordonibacter,4.4669333,21.823395
SRR11128255,g__Ligilactobacillus,0.64692956,-14.665845
SRR11128255,g__Stenotrophomonas,24.313576,-21.63152
SRR11128255,g__Streptococcus,2.3469875,77.06667
SRR11128256,g__Akkermansia,-30.51477,-7.078143
SRR11128256,g__Alistipes,19.2586,-5.2673774
SRR11128256,g__Anaerotruncus,35.51892,36.89616
SRR11128256,g__Bifidobacterium,71.60499,-21.140858
SRR11128256,g__Bilophila,19.175402,18.809465
SRR11128256,g__Butyricicoccus,37.991882,32.193577
SRR11128256,g__Desulfovibrio,-52.762783,-6.779816
SRR11128256,g__Gordonibacter,5.5335784,21.45982
SRR11128256,g__Ligilactobacillus,12.215727,37.910297
SRR11128256,g__Odoribacter,45.70399,21.000853
SRR11128256,g__Streptococcus,11.857888,71.89353
SRR11128257,g__Akkermansia,-47.441067,-7.538784
SRR11128257,g__Alistipes,26.139788,-29.52772
SRR11128257,g__Bifidobacterium,-15.109691,24.533836
SRR11128257,g__Bilophila,20.477255,19.875004
SRR11128257,g__Desulfovibrio,-14.077926,-7.212393
SRR11128257,g__Erysipelatoclostridium,40.057526,24.870548
SRR11128257,g__Gordonibacter,6.1033883,21.67836
SRR11128257,g__Ligilactobacillus,-7.777311,-29.11687
SRR11128257,g__Roseburia,-27.185379,22.073528
SRR11128257,g__Stenotrophomonas,28.847889,-45.061317
SRR11128258,g__Akkermansia,7.731718,13.952768
SRR11128258,g__Alistipes,25.322636,39.63096
SRR11128258,g__Anaerotruncus,35.093147,36.067974
SRR11128258,g__Bifidobacterium,-53.893444,-0.43822804
SRR11128258,g__Bilophila,3.6271772,-29.439081
SRR11128258,g__Butyricicoccus,-7.5263605,12.052233
SRR11128258,g__Desulfovibrio,-50.35155,-15.692749
SRR11128258,g__Gordonibacter,4.649747,20.309631
SRR11128258,g__Odoribacter,44.44483,11.623847
SRR11128259,g__Akkermansia,-45.098034,-2.8435786
SRR11128259,g__Alistipes,15.867956,-36.051933
SRR11128259,g__Anaerotruncus,-7.13107,15.13622
SRR11128259,g__Bifidobacterium,70.51029,-20.926693
SRR11128259,g__Bilophila,-39.569054,5.9995236
SRR11128259,g__Brevundimonas,-10.433566,-9.990203
SRR11128259,g__Butyricicoccus,23.523836,37.430943
SRR11128259,g__Desulfovibrio,-37.463364,23.099577
SRR11128259,g__Gordonibacter,-30.190615,7.789831
SRR11128259,g__Ligilactobacillus,26.309174,-36.04073
SRR11128259,g__Mycobacterium,39.133766,11.588872
SRR11128259,g__Odoribacter,19.094679,37.881138
SRR11128259,g__Roseburia,9.476348,35.909695
SRR11128260,g__Alistipes,29.562796,-18.40318
SRR11128260,g__Anaerotruncus,35.194386,26.968782
SRR11128260,g__Bifidobacterium,-19.33194,23.437288
SRR11128260,g__Bilophila,5.8736405,15.74333
SRR11128260,g__Desulfovibrio,-51.968204,-5.199896
SRR11128260,g__Ligilactobacillus,-11.773071,-46.452248
SRR11128260,g__Odoribacter,45.26615,13.602554
SRR11128260,g__Stenotrophomonas,41.05614,-4.3458886
SRR11128260,g__Streptococcus,8.437615,75.08579
SRR18156375,g__Acinetobacter,38.388668,12.859679
SRR18156375,g__Akkermansia,-35.360588,-32.46111
SRR18156375,g__Alistipes,-41.40973,-24.025532
SRR18156375,g__Alloprevotella,12.260552,-29.67503
SRR18156375,g__Anaerococcus,-11.342399,-26.226791
SRR18156375,g__Anaerotruncus,15.684996,34.3575
SRR18156375,g__Bacteroides,-60.996647,3.2353866
SRR18156375,g__Bifidobacterium,28.260399,-9.47007
SRR18156375,g__Brachyspira,30.467318,32.229713
SRR18156375,g__Butyricicoccus,34.759155,22.339027
SRR18156375,g__Cutibacterium,27.27167,-24.307976
SRR18156375,g__Desulfovibrio,14.725481,-47.196003
SRR18156375,g__Erysipelatoclostridium,-48.484318,25.71858
SRR18156375,g__Faecalibacterium,18.052664,26.892706
SRR18156375,g__Finegoldia,26.164259,-0.6302937
SRR18156375,g__Helicobacter,-19.387833,47.756195
SRR18156375,g__Holdemania,-11.619838,-30.623707
SRR18156375,g__Kocuria,-0.14171657,-23.848763
SRR18156375,g__Lactobacillus,-18.588728,13.428922
SRR18156375,g__Lactococcus,45.39506,-50.60532
SRR18156375,g__Ligilactobacillus,1.0564822,1.054354
SRR18156375,g__Methanobrevibacter,-34.995777,-9.914027
SRR18156375,g__Odoribacter,45.52084,10.457759
SRR18156375,g__Parabacteroides,-47.627304,3.77853
SRR18156375,g__Paracoccus,16.330368,-42.976017
SRR18156375,g__Parasutterella,-25.537169,39.657444
SRR18156375,g__Pediococcus,-8.566343,-4.0129857
SRR18156375,g__Peptoniphilus,23.926468,1.8302118
SRR18156375,g__Porphyromonas,46.482376,21.19727
SRR18156375,g__Pseudomonas,-2.6812606,-12.994799
SRR18156375,g__Staphylococcus,19.056677,-55.925316
SRR18156375,g__Streptococcus,11.283788,68.98677
SRR18156375,g__Succinivibrio,16.983036,-27.292894
SRR18156375,g__Weissella,-18.901625,-10.036082
SRR18156376,g__Acinetobacter,21.366732,10.13487
SRR18156376,g__Akkermansia,-43.728832,-11.586651
SRR18156376,g__Alistipes,-52.212574,30.70475
SRR18156376,g__Alloprevotella,-32.48995,-13.284767
SRR18156376,g__Anaerococcus,41.952465,21.889349
SRR18156376,g__Anaerofustis,23.003798,-3.8170855
SRR18156376,g__Anaerotruncus,34.412334,32.96083
SRR18156376,g__Bacillus,-12.882157,18.859972
SRR18156376,g__Bacteroides,-63.663208,-1.3037188
SRR18156376,g__Bifidobacterium,71.79673,-16.318142
SRR18156376,g__Bilophila,13.891107,14.111333
SRR18156376,g__Brevibacterium,-3.28659,-36.806362
SRR18156376,g__Corynebacterium,51.12863,4.990302
SRR18156376,g__Cutibacterium,8.872517,-20.34081
SRR18156376,g__Desulfovibrio,30.690338,-33.472416
SRR18156376,g__Enterococcus,-6.592264,-16.73671
SRR18156376,g__Erysipelatoclostridium,30.519875,23.348846
SRR18156376,g__Exiguobacterium,20.23894,30.23281
SRR18156376,g__Faecalibacterium,-2.770552,-46.06873
SRR18156376,g__Finegoldia,35.24029,29.850094
SRR18156376,g__Helicobacter,-31.649075,47.706593
SRR18156376,g__Kurthia,40.90114,-21.55863
SRR18156376,g__Lactobacillus,-19.713995,17.34272
SRR18156376,g__Lactococcus,60.65765,-45.689556
SRR18156376,g__Ligilactobacillus,-3.8250144,-15.042961
SRR18156376,g__Morganella,30.245247,15.615376
